void_id,survey,redshift,radius_mpc,aspect_ratio,central_density,ra_deg,dec_deg,x_mpc,y_mpc,z_mpc,comoving_distance,completeness,n_galaxies,density_contrast
ZOBOV_0139,ZOBOV,0.5288442211055276,79.56184063691596,2.4707820161052423,-0.7119528305339867,87.56319576119616,-28.917424430498016,76.01381169876811,1786.2100853774327,-987.6429093306019,2042.4894332710874,0.8,1,0.274543188503748
ZOBOV_0140,ZOBOV,0.4132160804020101,19.07018920589928,2.5563887204851126,-0.40925670606301345,272.15606525293816,16.43686579115076,59.43367788173269,-1578.6588042823496,466.05844654994473,1647.090300501243,0.8,1,0.17170002215888464
ZOBOV_0141,ZOBOV,0.31537688442211054,62.917090475418114,2.44179675002661,-0.6715663730146985,289.6520986888509,55.064543145488116,248.5552443520824,-696.0208557233063,1058.036334322247,1290.6066890585935,0.8,2,0.21655146956823035
ZOBOV_0142,ZOBOV,0.47251256281407034,58.205081696082694,2.7006653228583173,-0.6503426530326911,256.41672136674487,4.97305815215865,-433.62282273271614,-1794.6734475110568,160.65689877725677,1853.2922529165864,0.8,0,0.22144846596545048
ZOBOV_0143,ZOBOV,0.30055276381909546,32.14055512254529,2.7461159056814877,-0.518369731190093,107.38866629518155,53.42702761584249,-219.8800636728223,702.1248219996543,991.6637389978184,1234.7969384931046,0.8,4,0.3934736790046369
ZOBOV_0144,ZOBOV,0.23532663316582914,41.14778805127977,2.4314743913775714,-0.5756192477453281,132.99693245325864,20.03278323159021,-630.1554029242369,675.8314760385502,336.92076865196844,983.5444169879091,0.8,3,0.22266032351569792
ZOBOV_0145,ZOBOV,0.5288442211055276,25.85142828693953,2.224045020236302,-0.47585442377905035,325.3759691596063,52.128611854729925,1031.8040225108357,-712.4328067589985,1612.322250670753,2042.4894332710874,0.8,0,0.1443441649367991
ZOBOV_0146,ZOBOV,0.1641708542713568,42.76923941938216,2.2940605851874936,-0.5852025835364966,277.8710356650022,-11.06492336837307,93.92088091399847,-679.3738238083339,-134.11953783553383,698.8261405935211,0.8,2,0.3719083880751619
ZOBOV_0148,ZOBOV,0.45472361809045225,25.250257743975858,1.9049055169026186,-0.46884528160491074,94.60971566597986,-29.329323490037098,-125.57270358324826,1557.4182655501531,-877.8704337910585,1792.1988327970073,0.8,5,0.22993779976776715
ZOBOV_0149,ZOBOV,0.38949748743718593,17.708455118796834,2.6358096172968515,-0.3933142857812548,211.3855832304914,44.38321676701494,-953.3207685647272,-581.5802830824505,1092.929135639389,1562.5460661934314,0.8,3,0.1932016765411977
ZOBOV_0152,ZOBOV,0.5733165829145729,70.61826507669062,2.593740115781153,-0.6871509111204192,15.402295001415197,21.156384594272488,1966.6674997857517,541.7952346766274,789.4515727653652,2187.363005258512,0.8,2,0.2630304281996594
ZOBOV_0153,ZOBOV,0.43100502512562816,35.45007903340608,2.6669635083426257,-0.5420949338756694,182.4009667481563,15.637636855945608,-1644.991075896033,-68.9733582563275,460.8593623444234,1709.7205373356348,0.8,3,0.3376834612520583
ZOBOV_0154,ZOBOV,0.5644221105527638,28.56267525560224,2.788329896280663,-0.4974825783927988,28.30748012242733,-17.044234407566552,1817.0785514850725,978.7020176852295,-632.7365120822363,2158.700441332753,0.8,3,0.3542140890228821
ZOBOV_0156,ZOBOV,0.5377386934673367,19.60612768410353,2.198807383509626,-0.42016877447289636,204.66081965572909,46.98737792824562,-1284.3825295276074,-589.6861944016647,1514.89104131752,2071.7777769557556,0.8,3,0.19639287515538462
ZOBOV_0157,ZOBOV,0.5080904522613066,11.300024704671548,1.8540518470769947,-0.31828580053595523,212.59021840494563,57.60702184843042,-890.7949986077426,-569.4729156600126,1666.4388081008694,1973.533235686577,0.8,2,0.14000588775784534
ZOBOV_0158,ZOBOV,0.4991959798994975,27.864898715087143,2.6515083620940514,-0.49088416481182057,276.9485329241197,40.92466121895674,177.66975473863914,-1457.828846291055,1273.2614975368513,1943.7145695644156,0.8,4,0.38214308213048465
ZOBOV_0159,ZOBOV,0.31537688442211054,17.823954462369052,2.259683599799658,-0.3906778814444451,266.2369915169008,31.679313951407643,-72.08155825491961,-1095.9393888306593,677.780739481293,1290.6066890585935,0.8,6,0.1295612792447165
ZOBOV_0160,ZOBOV,0.5673869346733669,227.34599652374632,2.4211454349673924,-0.8580585109845625,217.07229391274157,11.135083104641218,-1697.442883034617,-1282.4761286687417,418.74271218165734,2168.2718512159136,0.8,3,0.38860346734950924
ZOBOV_0161,ZOBOV,0.2264321608040201,44.08320417157904,2.43892701742081,-0.5920209407240724,18.963894564112994,-23.5476107885708,822.3760395968256,282.58723534434426,-378.96078384409157,948.5616330920452,0.8,0,0.3531975625572932
ZOBOV_0163,ZOBOV,0.3302010050251256,52.477074768470565,2.5047776334361247,-0.6308586832834966,324.51036703348626,26.27952118450453,982.6259645500788,-700.6320683320984,595.9160081694528,1345.9401807568945,0.8,1,0.13694729297843153
ZOBOV_0164,ZOBOV,0.3835678391959799,46.71799877575574,2.6228344891060034,-0.603871142355611,88.44121225603264,46.79559872033201,28.702209167538722,1054.7360900193062,1123.422704297124,1541.2237374666195,0.8,2,0.18027021595240478
ZOBOV_0165,ZOBOV,0.5614572864321608,12.440048986278505,2.449816782971449,-0.3376687418513104,193.46227331602384,31.49596433014925,-1782.147327499691,-426.6148154446046,1122.7787459007316,2149.1117723184025,0.8,2,0.317044133112766
ZOBOV_0166,ZOBOV,0.4665829145728643,45.469144713332675,1.4786958669083772,-0.5970527491956433,255.354585900843,45.121239726894146,-327.01377906250036,-1251.3582294598045,1298.8666830728248,1833.000297471366,0.8,3,0.1581901123989818
ZOBOV_0168,ZOBOV,0.4784422110552764,32.70242453091746,2.743076301712442,-0.5249015238248332,71.15739158223893,-8.222677175008023,598.8669028402408,1754.881116431275,-267.9509284804926,1873.511942902446,0.8,2,0.24103167562252878
ZOBOV_0169,ZOBOV,0.4843718592964824,27.25320317158545,2.68486521532823,-0.4858245566848659,202.8975311457041,35.481821945890076,-1420.4996820004874,-599.9704289680786,1099.1645313251377,1893.6595599850666,0.8,2,0.39016177453531753
ZOBOV_0171,ZOBOV,0.5762814070351758,26.63333197735751,2.450426227596803,-0.483214363457089,332.0225480172963,17.354884517384072,1851.814303767089,-983.6925381266924,655.3066731284362,2196.8828054880814,0.8,2,0.39179064714668976
ZOBOV_0174,ZOBOV,0.5229145728643216,37.06664678245496,1.607408544842345,-0.5524462475907957,88.31103901336878,-1.2161819296627243,59.60813047048159,2021.5416650851732,-42.93510800484058,2022.8759864096733,0.8,2,0.12999035812951076
ZOBOV_0175,ZOBOV,0.5229145728643216,25.354280061224546,2.6071894337711816,-0.47165780717101263,238.58368305511485,41.806357819195895,-785.9739282351355,-1286.8078021351507,1348.4798555750258,2022.8759864096733,0.8,2,0.3663647678442771
ZOBOV_0176,ZOBOV,0.3420603015075377,18.793132345701835,2.005506219812487,-0.40283314205224974,276.7889038636929,29.58534480507489,142.8772663373083,-1200.1816555305986,686.2034498486952,1389.8651352172417,0.8,2,0.256812009282964
ZOBOV_0177,ZOBOV,0.4962311557788945,12.554558497292199,1.592342698488041,-0.33545363785684473,291.7336950594947,-19.51431853913303,674.9190194965713,-1693.0976224977785,-645.9509752634093,1933.7393579874183,0.8,4,0.12715087859246732
ZOBOV_0178,ZOBOV,0.398391959798995,29.55048697221669,2.7424759019102347,-0.5013646264833546,227.57719233250322,-3.6806819475443895,-1073.3507661569927,-1174.529784351108,-102.35318683999908,1594.3896187550795,0.8,3,0.10290874062872585
ZOBOV_0180,ZOBOV,0.3628140703517588,15.230959077193646,2.3339656503100827,-0.36257228646386774,319.5172207751344,14.173988448930324,1081.0997262202031,-922.7845802207357,358.97674229924263,1466.0055596887532,0.8,0,0.25811114062650714
ZOBOV_0181,ZOBOV,0.398391959798995,50.66097508249517,2.3800803502061387,-0.6217338791541802,322.70160722570995,-19.825314233681162,1193.1496212054847,-908.8835436981894,-540.7429535424362,1594.3896187550795,0.8,2,0.2287208222811066
ZOBOV_0182,ZOBOV,0.407286432160804,32.110451958353416,2.8750231807026436,-0.519882953438256,26.376725914535854,-16.360623080462876,1397.7915068190493,693.1621616620206,-458.0335922170753,1626.0656968568985,0.8,0,0.3231947364487028
ZOBOV_0183,ZOBOV,0.46954773869346733,24.23635497349829,2.668412520221482,-0.4606819956856348,316.88822211342125,15.817569788739235,1294.5938317041273,-1211.9587368365371,502.3986125728601,1843.155320312405,0.8,1,0.3087982885892504
ZOBOV_0184,ZOBOV,0.5258793969849246,18.16909828459287,2.446242938326135,-0.4048468698827211,271.93295701641426,46.29020713409116,47.37731587532025,-1403.8027231185329,1469.3291338737617,2032.6915159818955,0.8,0,0.24906814296593371
ZOBOV_0185,ZOBOV,0.4161809045226131,25.375544900011946,2.304989278004108,-0.4687398189037541,344.23089027361146,38.68859399210345,1245.1344153354105,-351.61258461734224,1036.1289433934398,1657.574827647774,0.8,0,0.20315703554941308
ZOBOV_0186,ZOBOV,0.39542713567839194,34.31850125212455,2.1106921195927817,-0.534533363966419,262.33084085698135,55.061264253493576,-121.04684708833275,-898.9257169833269,1298.3384810184732,1583.7937350353961,0.8,3,0.14798888374906227
ZOBOV_0189,ZOBOV,0.398391959798995,51.34642467958376,2.4958644586015057,-0.6247089448975657,310.31407949430576,1.2344378056196703,1031.2942853553486,-1215.4548678425047,34.34847340607281,1594.3896187550795,0.8,2,0.30166385940184237
ZOBOV_0190,ZOBOV,0.1878894472361809,29.908162289929567,2.543227596602166,-0.4992299739014682,220.5618399455849,28.100033204947522,-532.7504226761209,-456.00720560405443,374.43848973709714,794.96526151839,0.8,1,0.2676153358624597
ZOBOV_0191,ZOBOV,0.31537688442211054,62.52893306411028,2.44155389693144,-0.6702144924756834,230.4875106051045,-9.100901376748663,-810.806747206826,-983.1505187828429,-204.13990776841746,1290.6066890585935,0.8,4,0.13847323191663807
ZOBOV_0192,ZOBOV,0.3450251256281407,26.864225756334044,2.6896980996506263,-0.47901576683957287,198.50143202865766,5.16981463806674,-1322.9958101562127,-442.70497447666094,126.22305990049246,1400.7990109105297,0.8,2,0.24426461274330802
ZOBOV_0193,ZOBOV,0.31537688442211054,28.612137253537735,2.289821523489804,-0.4922593590484255,35.30810055363303,-28.834417793629747,922.6275336566971,653.4525625288059,-622.4337784101074,1290.6066890585935,0.8,3,0.3258626604753254
ZOBOV_0194,ZOBOV,0.5703517587939698,74.95488703870329,2.2335640965323007,-0.6989232907793534,335.41644017686167,19.16906038527626,1870.6114963469313,-855.7836419321986,715.1036318456859,2177.8260298616447,0.8,2,0.3107163534971328
ZOBOV_0195,ZOBOV,0.4932663316582915,15.549836685062466,2.4064198490435302,-0.3737476211289934,220.05126327169634,-4.687329739966408,-1467.6431581719069,-1233.7381854968835,-157.20491457191102,1923.746276214073,0.8,3,0.18821966620954722
ZOBOV_0197,ZOBOV,0.47251256281407034,31.094706454846072,2.570450290725424,-0.5138772750280235,61.139195685825875,54.03936788873537,525.3078831626711,953.134104771904,1500.0930574229224,1853.2922529165864,0.8,1,0.36894650851838473
ZOBOV_0198,ZOBOV,0.4784422110552764,69.6265237806737,2.4191413586531674,-0.6874220224205753,184.1867968151202,56.068543787889325,-1043.0048175298164,-76.35184488561511,1554.4640062060796,1873.511942902446,0.8,0,0.26643407198377933
ZOBOV_0199,ZOBOV,0.5851758793969849,56.71268268698638,2.181478421105336,-0.6424179609462396,150.74155952495147,48.081836750776546,-1297.0145733070856,726.6140757968577,1655.8746307896922,2225.3394373465776,0.8,3,0.267710669227751
ZOBOV_0200,ZOBOV,0.4932663316582915,32.919663591297166,2.6930160958037006,-0.5265272779421107,344.6590709365577,-26.47178108772799,1660.6903020201164,-455.5887986156101,-857.5233539675941,1923.746276214073,0.8,3,0.1090783251006392
ZOBOV_0201,ZOBOV,0.5733165829145729,45.05787695863948,2.805068834595965,-0.5942605192413358,40.358649153771026,4.39858835807415,1661.874160244345,1412.2989180928043,167.75863089450186,2187.363005258512,0.8,2,0.3437706858785672
ZOBOV_0202,ZOBOV,0.46954773869346733,59.65340756635336,2.3733893932484,-0.6556221258596825,334.1627194338857,15.495807686043221,1598.6038267393155,-774.0789289561266,492.431875162927,1843.155320312405,0.8,3,0.15421543557062153
ZOBOV_0203,ZOBOV,0.4932663316582915,33.563781697133294,2.217782048921143,-0.5307239790695327,141.22807430856972,-0.8596424902801765,-1499.6701644049663,1204.5563984226137,-28.86202106985575,1923.746276214073,0.8,0,0.12609118912921446
ZOBOV_0204,ZOBOV,0.5080904522613066,62.64408763864637,1.892012139880273,-0.6648375909663023,316.91394839380956,21.600757702584175,1340.105638120135,-1253.4368855690414,726.5303055847968,1973.533235686577,0.8,0,0.18010671884664942
ZOBOV_0207,ZOBOV,0.47547738693467334,55.663265936146445,2.182922857824531,-0.6407652582840383,99.25335017071849,52.179618601925995,-183.73385417322083,1127.7525339839472,1471.977272843891,1863.4111191160953,0.8,2,0.19024469190761653
ZOBOV_0208,ZOBOV,0.3331658291457286,84.35223847062447,2.486621417570877,-0.7317259024095537,291.4539326761025,-1.60175952832153,496.1145930883259,-1262.4359663761406,-37.92991898175293,1356.9498654811157,0.8,4,0.176996817884169
ZOBOV_0210,ZOBOV,0.5199497487437186,72.4700865210585,2.424765903866753,-0.6940421151559285,130.6902346424946,48.435050866465716,-870.7640005153573,1012.705626284171,1506.166908991111,2013.0428181836974,0.8,4,0.28512748745745914
ZOBOV_0212,ZOBOV,0.3242713567839196,13.337082358124208,2.7031174659771136,-0.33535617773404064,2.187876087403282,55.14880944131717,755.9665166101661,28.881105237084753,1086.4142700547825,1323.8638369009443,0.8,2,0.38487286484188743
ZOBOV_0213,ZOBOV,0.24125628140703517,32.32246608316593,2.718789273395096,-0.5186464039712134,158.21900622873014,21.03748183756806,-872.580883326084,348.67173834453337,361.40887490894255,1006.7699607801552,0.8,0,0.25092532253751965
ZOBOV_0214,ZOBOV,0.1849246231155779,17.87695943829847,2.0411860554636934,-0.3836356370440413,163.26184627180402,16.529217298082216,-718.8523395828227,216.18791759202531,222.77116590160662,783.0152579571072,0.8,3,0.1102511844549366
ZOBOV_0215,ZOBOV,0.2471859296482412,22.644295160352307,2.7848582080467743,-0.43777664497966123,195.92588063170157,12.783775332265733,-965.8379269003907,-275.5979034188002,227.89248598284422,1029.918487345248,0.8,2,0.20175159029942272
ZOBOV_0216,ZOBOV,0.19678391959798996,27.459065694553832,2.064800278644659,-0.4794553869865864,14.105399124637739,-6.8623675827677495,799.8816215226074,200.99650851185558,-99.25595156676084,830.6996742535869,0.8,0,0.39515561196863447
ZOBOV_0217,ZOBOV,0.3598492462311558,39.29735105957053,2.51400052861719,-0.5648791260757239,162.28393714105204,-0.01256425257170335,-1386.1745294318084,442.8129553057562,-0.3191039771202773,1455.184950877194,0.8,3,0.2476917402985122
ZOBOV_0218,ZOBOV,0.4398994974874372,80.19392713110473,2.238811910123892,-0.7170441265309107,62.00963056930713,54.03785667584749,479.77886497770965,902.698815695201,1409.0021637134903,1740.7871806990408,0.8,1,0.36045972062176224
ZOBOV_0220,ZOBOV,0.5258793969849246,17.555778971517167,2.174612536432269,-0.39824733708432436,334.436857878891,-10.217635477187166,1804.6312102057373,-863.20744658886,-360.57440071321287,2032.6915159818955,0.8,3,0.3128931680342987
ZOBOV_0221,ZOBOV,0.45472361809045225,41.45709044478333,1.9261783607549527,-0.5768034136014412,327.01637950516965,22.079163500622485,1393.0962932730583,-904.1212073682522,673.6647655435117,1792.1988327970073,0.8,3,0.31388432010893624
ZOBOV_0222,ZOBOV,0.2234673366834171,18.47665417092237,2.6032784498138644,-0.39287578503980936,127.13871859563577,25.231591803782067,-511.6622547545311,675.5893521749812,399.3638547579911,936.8621692649689,0.8,0,0.2316609047582114
ZOBOV_0223,ZOBOV,0.4814070351758794,35.167436618570775,2.235705707898726,-0.5407559494705333,126.72577349558497,41.17308802472448,-847.8405687312486,1136.3981871201345,1240.0381875631908,1883.594748424262,0.8,1,0.2967621500462944
ZOBOV_0224,ZOBOV,0.4191457286432161,22.735666412063118,2.0467330657615355,-0.4455857363254023,59.214367774291574,39.74114492715806,656.4823906874435,1101.8876008615655,1066.4121691591938,1668.040865430453,0.8,1,0.3946048471022232
ZOBOV_0225,ZOBOV,0.3361306532663317,25.787920108810997,2.246889122614308,-0.46973922583593997,128.48288887927808,57.81241932487028,-453.4512013169495,570.4158722389117,1157.699944900856,1367.9405768165911,0.8,1,0.21152380007633215
ZOBOV_0226,ZOBOV,0.22939698492462313,26.33432173776949,2.056728145367384,-0.4709064104902503,118.97067175752814,42.12353132695354,-344.96822383638704,623.0911212306044,644.0642407966665,960.2418273988224,0.8,3,0.10022058526476484
ZOBOV_0227,ZOBOV,0.4784422110552764,14.998062143777103,2.412341863508878,-0.3662631141652949,241.77919232231324,29.88360974427446,-768.1353343291637,-1431.317961715699,933.4580873414395,1873.511942902446,0.8,2,0.3521675456203832
ZOBOV_0228,ZOBOV,0.5377386934673367,28.69899834883508,2.118825808869262,-0.49794568557897745,11.281831073058935,10.02153265851841,2000.7447937911345,399.12851796904096,360.52718808605897,2071.7777769557556,0.8,2,0.27708872742358814
ZOBOV_0229,ZOBOV,0.588140703517588,82.61505079185757,2.304818644314559,-0.7168251395783843,103.88794940319227,6.78756983215078,-532.643591775969,2154.255767400559,264.12667373093296,2234.790819520865,0.8,1,0.3169933502699363
ZOBOV_0232,ZOBOV,0.4873366834170854,93.14969524705053,2.8805698578400425,-0.7431354254978892,238.20048465519972,4.389722970001387,-1000.2126761620649,-1613.2083716624272,145.71004500440546,1903.706402041083,0.8,5,0.22740504316416138
ZOBOV_0233,ZOBOV,0.6,14.478349069588418,2.075456773523574,-0.3662196048865765,277.59503767164125,18.568713571769585,284.71243952933764,-2135.2311289747195,723.6353662768125,2272.4263003873148,0.8,3,0.19237600444107178
ZOBOV_0234,ZOBOV,0.5762814070351758,28.810923640330806,2.297273735521933,-0.4995223173049174,168.86453965499732,37.55735546546592,-1708.776794948617,336.34708068198773,1339.1215655835806,2196.8828054880814,0.8,1,0.27503609895387027
ZOBOV_0236,ZOBOV,0.1671356783919598,14.03721816982509,2.333856741735245,-0.3337335576509665,258.41610935409545,54.0216649221435,-83.86424422952818,-409.1387220559803,575.2969506050154,710.9108852178451,0.8,3,0.32740601724709806
ZOBOV_0237,ZOBOV,0.38060301507537686,18.534689055110412,2.237170037939435,-0.4019633259164308,268.97613710106896,0.4257100787656469,-27.34810279938136,-1530.247924172539,11.37183202276472,1530.5345297394124,0.8,1,0.353033774814968
ZOBOV_0238,ZOBOV,0.23532663316582914,56.851079356920316,2.034007277990454,-0.6513748621141217,256.7639849022124,-12.488506823006606,-219.86683292502,-934.7636794581359,-212.6853533591218,983.5444169879091,0.8,1,0.2234418080693535
ZOBOV_0239,ZOBOV,0.27386934673366836,54.86378572001493,2.253031347004695,-0.6422094584941699,171.9601900993098,56.37947127000098,-621.2386700650875,87.74961526342246,943.5873253963184,1133.1348202273616,0.8,1,0.16877003154808898
ZOBOV_0240,ZOBOV,0.4784422110552764,18.575946417803966,2.4539102538479804,-0.40703569043628585,192.34317125402353,25.22948398165208,-1655.6180513554814,-362.2901081546073,798.574821639963,1873.511942902446,0.8,2,0.2575434880096
ZOBOV_0241,ZOBOV,0.5110552763819095,23.792883644678845,2.295655472261012,-0.45815802706660425,108.32222858211337,-25.477184787067532,-562.8821799341622,1699.7861026141898,-853.1787980923177,1983.437219738004,0.8,3,0.13314941019858662
ZOBOV_0242,ZOBOV,0.205678391959799,65.5390590976679,2.488182132614937,-0.6845961201035001,235.79744787163716,51.9895400319578,-299.86186002922403,-441.1910541638025,682.5253284841236,866.2606451852204,0.8,1,0.2670674033743299
ZOBOV_0243,ZOBOV,0.39542713567839194,37.915954578738706,2.1601224246567927,-0.556883573551074,270.2267786929033,42.25538751131927,4.639804927228693,-1172.2435139867043,1065.000568668257,1583.7937350353961,0.8,4,0.2621315307354172
ZOBOV_0244,ZOBOV,0.5792462311557789,18.65652210450237,2.182401604319626,-0.4122250347042782,101.34840757437081,-18.12731077865028,-412.61208695257267,2055.880561979264,-686.4715384059643,2206.385458723154,0.8,3,0.3266529986851897
ZOBOV_0245,ZOBOV,0.5021608040201004,46.601653149062,2.1700354662415178,-0.6020846300650551,79.6113932597875,20.372723803264492,330.2563774747324,1801.4429284473601,680.1236172308763,1953.671936132304,0.8,3,0.20263484519035085
ZOBOV_0246,ZOBOV,0.4814070351758794,49.14775728938144,2.3946584215095075,-0.6138484113391333,26.40037316164799,27.438610815905562,1497.3563947280884,743.3063246917312,867.9566297526799,1883.594748424262,0.8,1,0.23503982006553414
ZOBOV_0247,ZOBOV,0.4903015075376884,68.94065785738711,2.326297960864932,-0.685017293667299,238.92366093606253,12.093081000158477,-965.9098585934979,-1602.7031228033638,400.92847320779026,1913.7352991990547,0.8,2,0.18731052926298483
ZOBOV_0248,ZOBOV,0.22050251256281408,9.505088217313064,2.091035976606731,-0.2690575766938922,272.14325908874514,16.55793246119216,33.16396697857108,-886.1593005981574,263.65169964583674,925.1434339974044,0.8,2,0.13203514501955907
ZOBOV_0249,ZOBOV,0.30055276381909546,27.380293988518392,2.3084280314358416,-0.4819660213529828,315.08042761620385,35.15103664740877,714.9076852296861,-712.9034273144778,710.9143297435684,1234.7969384931046,0.8,1,0.13792599139959444
ZOBOV_0250,ZOBOV,0.5377386934673367,38.331181496222065,2.592230173882776,-0.559734144187242,103.4050314608949,29.489831763914736,-418.0800188951875,1754.232888159829,1019.872163061017,2071.7777769557556,0.8,4,0.3360918140831743
ZOBOV_0251,ZOBOV,0.5377386934673367,60.72890661699704,2.716447367202035,-0.6576386098720973,79.54417991352197,-17.464108776596937,358.64985591838087,1943.463598401587,-621.7577338685968,2071.7777769557556,0.8,1,0.22308838893986382
ZOBOV_0252,ZOBOV,0.15824120603015077,45.75214775048212,2.2778600704097234,-0.6016457559973039,231.49775755823222,24.50393244788328,-382.1430227735807,-480.3810298617935,279.79376708136186,674.5989740602828,0.8,3,0.17509163825822466
ZOBOV_0253,ZOBOV,0.46954773869346733,29.756678958292056,2.0467899798247946,-0.5043151991421443,23.59347464232441,37.72646621179882,1335.9648433059242,583.4875043118533,1127.812841103712,1843.155320312405,0.8,1,0.2969102831152359
ZOBOV_0254,ZOBOV,0.4191457286432161,42.80532054353266,3.2661937019042293,-0.5840262972203693,95.34772374551038,-20.830510343844374,-145.29979070784105,1552.2260554443967,-593.1631920186567,1668.040865430453,0.8,6,0.14058947836437063
ZOBOV_0255,ZOBOV,0.3479899497487437,27.647860375799524,2.398613785232546,-0.48545676926952164,229.67521858083472,45.86202372946735,-636.1842694440868,-749.5053277592073,1013.1375392222475,1411.7139704659915,0.8,3,0.31327936586673755
ZOBOV_0257,ZOBOV,0.5169849246231156,44.11562260163256,2.314088442365354,-0.5901074550920459,264.17039958199564,37.22290518212145,-162.01656057192426,-1586.8686827260967,1211.7658795652208,2003.1919850565714,0.8,0,0.3693507777859826
ZOBOV_0258,ZOBOV,0.3064824120603015,16.9286708158792,2.4377563754017344,-0.37983203688936584,161.1911930271746,11.45433954436934,-1166.3426267237464,397.25548444325386,249.65915438881595,1257.1780845223288,0.8,2,0.21083032297328588
ZOBOV_0259,ZOBOV,0.4665829145728643,43.18528665270367,2.0233040562595814,-0.5857486446572379,289.0928244547597,-27.58942604469182,531.395507691766,-1535.2004408824905,-848.9219700592821,1833.000297471366,0.8,7,0.25646929502618454
ZOBOV_0260,ZOBOV,0.5762814070351758,68.67216997225503,1.9650575373288686,-0.6815188463071644,259.9354673029392,-17.16157382468871,-366.82769961612985,-2066.76838598208,-648.2283074261342,2196.8828054880814,0.8,2,0.20378684280095877
ZOBOV_0261,ZOBOV,0.5080904522613066,7.5479988166781755,2.4432504403696758,-0.256147551617552,261.7870212347381,56.376717512640795,-156.11054903488102,-1081.596576233631,1643.353819212176,1973.533235686577,0.8,2,0.2443337988451854
ZOBOV_0262,ZOBOV,0.5199497487437186,40.9402043071435,1.9530654437034198,-0.573936497650889,24.26146839855161,47.20150333154895,1246.9096644639515,561.9921031772096,1477.0655207111886,2013.0428181836974,0.8,3,0.2651520258132902
ZOBOV_0263,ZOBOV,0.3242713567839196,28.500152885212824,2.7383248829473152,-0.49160407387956556,104.86611024659028,0.05168465288153712,-339.6518883492982,1279.5509474996634,1.194214201717459,1323.8638369009443,0.8,0,0.29037549246632166
ZOBOV_0264,ZOBOV,0.5199497487437186,29.11794692267361,2.6349455051842923,-0.5006547289989657,268.76467314429505,-16.041175334201057,-41.709082508958566,-1934.2120470716377,-556.2602783231674,2013.0428181836974,0.8,0,0.17438347513372737
ZOBOV_0265,ZOBOV,0.3213065326633166,16.196400691946984,2.7581551135914957,-0.371963982098986,156.7835831687411,-25.892122139492745,-1085.3799345730897,465.5625995045155,-573.2697656029226,1312.7971513473497,0.8,2,0.18455858985201923
ZOBOV_0266,ZOBOV,0.5644221105527638,42.182336978916155,1.839527285359027,-0.5802568514937017,353.7987580739869,55.44094695448963,1217.3691363855642,-132.27530806521085,1777.7804206544579,2158.700441332753,0.8,2,0.1998798906052145
ZOBOV_0267,ZOBOV,0.5466331658291457,11.48260647109221,3.0208840027328856,-0.3232977381381792,110.11824050382708,41.97615582485997,-537.2167021830894,1466.5667662642477,1405.1323631974935,2100.9085708617163,0.8,3,0.21783456698753279
ZOBOV_0270,ZOBOV,0.3479899497487437,27.174127774947664,2.5985296087897245,-0.48163305271255386,105.12341993814601,-4.086916393514649,-367.3783506714584,1359.3552249885756,-100.61239567286081,1411.7139704659915,0.8,2,0.32900494625753673
ZOBOV_0272,ZOBOV,0.594070351758794,84.48590654489614,2.3755080527293915,-0.720763891782136,88.83347055243132,5.507562353089845,45.66868963387715,2242.7737416154873,216.29814487187878,2253.642512193943,0.8,3,0.2675843801308694
ZOBOV_0273,ZOBOV,0.5584924623115578,119.26525361034275,2.055916839015903,-0.7813608261164242,139.57194289982152,-16.181590227093356,-1564.1151787275887,1332.4876118119323,-596.2429121986819,2139.5058163757044,0.8,3,0.2035838478768463
ZOBOV_0274,ZOBOV,0.4903015075376884,36.17548183904583,2.4159109280641595,-0.5469832393542995,178.84698959848498,-11.69371861286011,-1873.6363470668307,37.709825805794715,-387.8757576702293,1913.7352991990547,0.8,5,0.39566282740671366
ZOBOV_0276,ZOBOV,0.5911055276381909,45.690829231416615,2.7204025175473356,-0.5970829111164251,30.96200966360408,29.946861585938898,1667.5076993469056,1000.4354784921084,1120.309569666072,2244.225168269067,0.8,2,0.19654396911059502
ZOBOV_0277,ZOBOV,0.4221105527638191,60.52243214198116,2.351302845959505,-0.6599529591091061,188.65513635729943,25.586425941561785,-1496.6471315593792,-227.8199941161145,724.8922943144242,1678.4884344196162,0.8,2,0.17159923127850701
ZOBOV_0278,ZOBOV,0.205678391959799,23.283920353670602,1.7306608888533637,-0.4421184149354621,61.159555715475705,8.790049816174992,412.9521966845912,749.9028832610119,132.37694031403723,866.2606451852204,0.8,4,0.1908597888670428
ZOBOV_0279,ZOBOV,0.45472361809045225,15.95530015587224,2.8098305827001644,-0.37654828471203,142.8941478325637,39.111890816063834,-1109.0304296751283,838.9312076623665,1130.5850658591412,1792.1988327970073,0.8,2,0.2905738058099017
ZOBOV_0280,ZOBOV,0.5911055276381909,35.93489297704811,2.292004336050184,-0.5461982880370454,246.53383716866844,37.53990738864749,-708.6146773223431,-1632.337741915544,1367.4375091000454,2244.225168269067,0.8,1,0.31056455593467347
ZOBOV_0281,ZOBOV,0.5347738693467337,24.34766078328865,2.8847493787919967,-0.4636245751035685,73.51304307163261,-20.289908968657183,548.8872153616774,1854.5623948613447,-715.0519788015076,2062.0325370879323,0.8,2,0.1681170479379645
