VoidID RA Dec Redshift Radius_Mpc AspectRatio Ellipticity Prolateness DensityContrast x_Mpc y_Mpc z_Mpc
228 321.136760 75.456050 0.110254 41.087944 1.932404 0.317966 -0.687276 -0.578700 131.900224 -106.290414 652.942740
229 227.209905 -10.447354 0.110978 27.493983 2.290149 0.392125 0.503596 -0.458843 -453.599833 -490.013163 -123.122256
230 286.132069 52.017467 0.230662 13.605804 2.603546 0.444991 0.136537 -0.502400 241.316799 -834.308721 1112.337394
231 180.949354 -32.689819 0.042999 11.603839 2.314516 0.396594 -0.450668 -0.452090 -221.374804 -3.668371 -142.084061
232 207.685398 -35.014981 0.273782 25.691766 1.628093 0.238992 -0.051130 -0.619300 -1214.810189 -637.394739 -961.130547
233 177.306370 -69.674071 0.260111 50.175155 1.937762 0.319210 -0.332447 -0.839120 -552.183610 25.978794 -1492.321556
234 70.287476 17.657940 0.210307 17.731905 2.229302 0.380671 0.158627 -0.452000 413.558364 1154.228657 390.300843
235 260.082761 -15.245017 0.190170 26.540404 2.228625 0.380541 0.778001 -0.676412 -193.332790 -1105.782510 -305.939085
236 101.078050 46.778901 0.270922 27.728408 3.047908 0.505918 0.138610 -0.599426 -218.108888 1113.969021 1207.888863
237 8.753748 -3.071389 0.080039 6.995038 1.704496 0.260491 0.263445 -0.501980 483.297160 74.418911 -26.238035
238 232.370027 69.453369 0.051322 11.436589 2.461127 0.422154 0.037496 -0.380806 -67.285729 -87.277812 294.022620
239 63.759845 -38.972622 0.094668 12.689150 2.854537 0.481131 -0.897669 -0.265026 199.091036 403.891614 -364.285654
240 338.565090 47.497371 0.244536 16.785373 3.167471 0.520093 -0.534283 -0.606049 940.902634 -369.397195 1103.012134
241 343.414288 33.586392 0.039361 16.315241 2.097132 0.354241 -0.015997 -0.657666 192.267943 -57.265361 133.219460
242 329.351180 32.809235 0.187358 13.065105 2.455463 0.421206 -0.379529 -0.460477 828.852913 -491.135967 621.112867
243 133.257132 43.595800 0.298768 10.045106 2.486795 0.426407 -0.636473 -0.423769 -907.182962 964.123388 1260.477269
244 5.564382 31.469727 0.261038 9.956661 2.337084 0.400674 0.008266 -0.402809 1355.761504 132.082715 833.755451
245 334.194683 14.621984 0.170790 32.298984 2.219353 0.378757 -0.354380 -0.636874 910.261452 -440.141805 263.783237
246 154.146293 -47.519756 0.047183 14.113989 2.433282 0.417467 -0.483785 -0.475919 -175.440450 85.014201 -212.901465
247 347.995735 -69.219688 0.254471 16.925854 1.245993 0.109525 -0.072029 -0.440193 540.289237 -114.884060 -1455.626494
248 346.903192 57.319616 0.191724 7.834217 2.531719 0.433704 -0.733431 -0.304714 616.894246 -143.519562 987.317096
249 307.083404 13.491472 0.061032 11.150397 2.309363 0.395654 0.855491 -0.629133 218.942116 -289.667728 87.115912
250 106.001601 36.375495 0.055341 13.270316 2.169901 0.369066 0.735404 -0.486421 -75.150375 262.052863 200.809660
251 138.635182 -2.117865 0.275599 39.516285 3.077636 0.509520 0.415241 -0.624991 -1264.638554 1113.549489 -62.313097
252 306.409202 -49.941133 0.210684 11.645846 1.988918 0.330861 -0.787572 -0.529141 492.391998 -667.639746 -986.587229
253 114.091922 -48.558200 0.253907 39.243912 2.097661 0.354352 0.551755 -0.471212 -419.701326 938.609077 -1164.517671
254 61.017389 21.785360 0.267324 20.126664 3.055513 0.506844 0.615915 -0.564491 735.895379 1328.541140 607.001550
255 200.448454 -8.012446 0.184379 35.695886 1.926067 0.316489 0.535529 -0.621848 -1046.665706 -390.259382 -157.239272
256 337.015719 -36.794773 0.169711 10.113387 2.038845 0.341855 -0.772068 -0.370248 765.467035 -324.673669 -621.905417
257 250.570727 -0.963239 0.146215 28.885659 2.200081 0.375016 0.287816 -0.625771 -297.532730 -843.514181 -15.038651
258 205.222021 -60.643016 0.115576 17.698867 2.595185 0.443700 0.668650 -0.667399 -313.613590 -147.722606 -616.309717
259 34.983538 9.435825 0.147341 7.581729 2.342012 0.401558 0.154707 -0.449728 728.590743 509.852818 147.788393
260 221.402602 -27.517092 0.238948 29.060750 1.741841 0.270563 0.292815 -0.465012 -972.516043 -857.466709 -675.431798
261 356.419386 36.521059 0.192519 13.905720 2.046024 0.343406 -0.083273 -0.487982 944.736970 -59.116902 700.974451
262 50.430245 -22.288849 0.270981 16.658375 2.015950 0.336859 0.057415 -0.559581 977.214495 1182.519829 -628.809917
263 186.598675 -5.138278 0.149713 60.612416 2.228003 0.380422 -0.931246 -0.712026 -906.249229 -104.835373 -82.034328
264 315.854306 -77.623139 0.193914 8.710576 2.429229 0.416778 0.277926 -0.448407 182.475319 -177.113293 -1158.834967
265 266.676702 -58.771472 0.200453 47.731976 2.426174 0.416258 -0.837106 -0.759006 -36.859512 -634.768794 -1048.714653
266 250.925667 -12.416283 0.189758 14.853510 1.548487 0.215221 -0.129971 -0.446456 -370.528633 -1071.575086 -249.625957
267 252.894270 -2.299457 0.219711 12.602354 2.684468 0.457181 -0.414690 -0.367443 -395.070731 -1283.740674 -53.934022
268 129.416814 11.539362 0.094107 11.206095 2.359919 0.404748 0.090856 -0.195874 -358.197961 435.816510 115.177049
269 105.693064 -24.624834 0.168338 10.167886 2.812704 0.475438 -0.733167 -0.343536 -253.244034 901.363195 -429.145570
270 291.370016 22.952245 0.058141 25.115893 2.436571 0.418024 0.383287 -0.422385 119.357649 -305.034615 138.716818
271 291.640822 46.074695 0.133818 63.210235 2.699421 0.459375 0.590023 -0.874673 209.459014 -527.933818 589.684178
272 312.146035 34.035190 0.161670 9.638241 2.445509 0.419534 -0.673291 -0.524874 550.029073 -607.746901 553.619265
273 328.766599 -67.037788 0.206101 13.192685 2.797382 0.473321 -0.791374 -0.442712 420.633693 -255.080088 -1161.051078
274 184.083264 -2.234306 0.286643 8.203041 2.467792 0.423264 -0.708969 -0.400806 -1747.963844 -124.782404 -68.371703
275 180.545866 -52.198563 0.192176 8.369822 2.219725 0.378829 0.754255 -0.520625 -720.629841 -6.865764 -929.024453
276 287.386264 -31.058298 0.230770 8.123419 3.167865 0.520138 0.056379 -0.428455 361.411932 -1154.236491 -728.414470
277 233.987015 76.736490 0.166692 14.535845 2.614506 0.446674 -0.065478 -0.419087 -137.576134 -189.267086 992.651755
278 252.708076 -45.643930 0.201208 20.304740 2.488389 0.426669 -0.786576 -0.466246 -255.815335 -821.736405 -880.200304
279 286.485361 -0.127408 0.049152 8.725358 1.748370 0.272296 0.299112 -0.365011 85.335376 -288.357927 -0.668710
280 320.401923 13.668942 0.098686 15.565768 1.743568 0.271022 0.735999 -0.437647 452.057018 -373.948533 142.680219
281 121.678256 23.886737 0.127700 31.066653 2.375978 0.407579 0.656372 -0.633701 -375.154678 607.943113 316.370915
282 135.209863 6.851553 0.157573 7.997443 2.317100 0.397064 0.252109 -0.461371 -679.304209 674.346038 115.010596
283 33.833498 -78.654372 0.042325 7.711691 2.013242 0.336263 -0.849443 -0.527733 42.316528 28.364289 -253.893963
284 208.180851 -20.308659 0.067807 15.093745 2.315284 0.396734 -0.775206 -0.284726 -342.946510 -183.738760 -143.986676
285 12.939219 2.030030 0.104740 46.385815 2.894342 0.486434 -0.901382 -0.696549 624.157244 143.400804 22.699980
286 167.615287 -55.514247 0.292314 17.861064 2.537052 0.434557 -0.485042 -0.506443 -989.052083 217.180585 -1474.150740
287 195.352068 -17.382309 0.119464 8.579620 1.802488 0.286348 -0.728677 -0.507226 -672.636214 -184.669626 -218.354856
288 103.154851 -69.002135 0.160151 7.522522 2.214288 0.377778 -0.479904 -0.112853 -79.906571 341.895026 -914.771153
289 212.699974 -57.441563 0.082946 29.137610 1.936905 0.319011 -0.229884 -0.675865 -229.822694 -147.543399 -427.729063
290 10.980090 -11.897029 0.194911 48.164523 2.103811 0.355631 0.885966 -0.754119 1145.527636 222.254938 -245.838969
291 13.445348 -47.270767 0.105784 7.764343 2.093445 0.353472 0.220752 -0.366649 427.119358 102.111490 -475.421509
292 296.136202 7.763344 0.085888 17.797278 2.067833 0.348074 0.669948 -0.423458 229.356214 -467.426503 70.982877
293 129.668631 22.267416 0.169475 13.044492 1.756837 0.274531 0.420703 -0.352040 -612.529671 738.618000 392.905569
294 45.741785 36.953982 0.031487 6.925499 2.207829 0.376525 -0.774994 -0.221180 107.436067 110.254575 115.810963
295 188.007574 -36.848380 0.032069 48.250638 2.034648 0.340945 0.471841 -0.661264 -155.478707 -21.872066 -117.665094
296 277.197679 -41.684998 0.089149 10.844310 1.087112 0.041738 -0.449802 -0.536935 51.036102 -404.123994 -362.729970
297 77.695570 -52.266357 0.039915 46.702575 3.080080 0.509814 0.278216 -0.725964 31.849248 146.019595 -193.134657
298 224.240571 15.834554 0.059167 18.373688 2.694399 0.458640 -0.318076 -0.457019 -249.499020 -242.971176 98.774423
299 30.725087 24.390376 0.121492 8.576299 2.108371 0.356576 0.995345 -0.207500 581.949304 345.880944 306.953539
300 18.605420 -69.525459 0.246698 16.158626 2.266419 0.387709 -0.472897 -0.610970 500.365886 168.444417 -1414.002622
301 191.287667 60.741615 0.184453 6.687698 1.790230 0.283213 -0.441739 -0.279900 -540.895688 -107.960555 984.551664
302 194.628644 -63.644578 0.168420 12.639215 2.937181 0.492022 0.861345 -0.426803 -442.618673 -115.529851 -923.325585
303 229.474765 4.737608 0.109242 20.946056 3.017807 0.502216 -0.950711 -0.423312 -432.808835 -506.302313 55.202113
304 261.392880 24.716018 0.281574 27.681600 2.321569 0.397875 0.393378 -0.567811 -234.201641 -1547.285730 720.308317
305 351.306749 47.896787 0.137194 19.486296 2.668304 0.454789 0.450653 -0.580390 556.313944 -85.060937 622.770016
306 185.868125 25.351725 0.053515 18.499068 2.329006 0.399220 0.672757 -0.413656 -294.334604 -30.251040 140.191179
307 116.264330 37.117830 0.196608 47.800887 1.724201 0.265840 0.948879 -0.643064 -424.449369 860.155770 725.891060
308 286.267030 -18.729438 0.060736 18.626892 2.094162 0.353621 0.951204 -0.392496 98.577911 -337.831685 -119.319991
309 97.499610 39.024322 0.123210 15.157433 2.311663 0.396074 -0.869446 -0.465011 -76.436350 580.622222 474.647088
310 158.029711 -57.115873 0.167001 9.648523 2.077072 0.350032 0.643679 -0.482346 -514.463255 207.546382 -858.034579
311 28.244297 52.151257 0.266040 10.697116 2.171430 0.369370 0.292620 -0.586107 879.807125 472.624576 1285.278246
312 9.126268 5.461954 0.163258 9.855843 2.222332 0.379331 0.294684 -0.341981 981.722796 157.708173 95.074785
313 346.553429 39.389993 0.219610 63.747343 2.226540 0.380141 -0.743300 -0.785716 1009.943534 -241.470141 852.655282
314 300.952843 -5.472238 0.298061 27.887808 2.279795 0.390206 0.300374 -0.655737 933.660970 -1556.773651 -173.904566
315 250.550714 16.687730 0.065502 10.611956 1.834649 0.294445 0.964965 -0.483447 -127.820560 -361.972025 115.079130
316 147.223060 3.026930 0.104178 14.567718 1.972085 0.327072 0.823637 -0.505934 -535.151801 344.577042 33.657069
317 62.385955 27.592436 0.136536 64.782609 1.745058 0.271418 -0.121739 -0.984168 343.159448 656.011771 386.918271
318 56.317335 -56.797460 0.143894 8.568152 2.650018 0.452057 -0.920104 -0.496029 267.364633 401.159242 -736.642337
319 90.087443 -61.557536 0.140976 8.961854 1.416633 0.172402 -0.275413 -0.530597 -0.626948 410.796804 -758.409680
320 197.721599 -30.384043 0.275055 12.885978 2.720327 0.462413 0.652781 -0.487893 -1382.825466 -441.890360 -851.172124
321 257.254532 -42.914845 0.222789 48.272034 2.813431 0.475538 0.402998 -0.785910 -220.237829 -973.668948 -928.128535
322 237.671056 48.036174 0.194134 9.043649 2.138019 0.362655 -0.081313 -0.580528 -424.725069 -671.097785 883.176131
323 100.776203 -34.164584 0.113531 12.096642 1.217637 0.098139 -0.889797 -0.238466 -107.460154 564.599776 -390.070539
324 343.751501 72.125390 0.252423 8.845119 2.114367 0.357815 -0.146211 -0.291084 455.090340 -132.633802 1469.833814
325 265.642890 -19.038803 0.287866 9.240494 2.233218 0.381421 -0.061950 -0.497206 -126.485695 -1660.073115 -574.527298
326 199.567459 -39.476684 0.251724 8.586049 1.854652 0.299389 0.857111 -0.387153 -1120.121846 -398.140757 -979.139328
327 220.219469 35.408143 0.030423 13.637240 2.052804 0.344865 0.282172 -0.410533 -115.839086 -97.959107 107.844225
328 151.056022 18.506700 0.201828 36.020281 2.870969 0.483334 -0.376694 -0.501044 -1024.709575 566.696711 391.953941
329 89.183156 -0.206756 0.043807 10.452237 2.524862 0.432602 0.050637 -0.510252 3.820872 267.988859 -0.967160
330 128.150164 6.357231 0.099554 11.356380 1.889066 0.307735 -0.867889 -0.325962 -373.937693 476.041472 67.443026
331 272.824600 26.002066 0.046072 9.370826 1.619852 0.236598 0.945136 -0.475072 12.484452 -253.036493 123.575574
332 5.181656 -32.894273 0.193025 32.496376 2.128084 0.360631 -0.279880 -0.727309 987.574845 89.557555 -641.371845
333 41.786151 83.057441 0.215379 29.930995 2.173509 0.369783 -0.044265 -0.502069 118.765334 106.136818 1308.074518
334 16.560951 71.729373 0.060912 7.633465 2.457371 0.421526 -0.289432 -0.278175 111.987703 33.301895 353.882858
335 14.662369 17.496730 0.133636 9.264553 2.044765 0.343135 0.365023 -0.160693 754.394418 197.382184 245.817559
336 307.965810 -36.935465 0.153184 7.460699 2.463491 0.422548 0.324464 -0.525928 460.855205 -590.593845 -563.184561
337 253.316829 21.128233 0.129644 9.146735 3.032953 0.504085 0.430645 -0.348709 -212.401295 -708.726650 285.911054
338 170.702578 -58.826436 0.062677 11.816901 2.585092 0.442134 -0.463714 -0.479607 -195.888671 32.068948 -328.097925
339 35.220298 -69.833540 0.143116 10.742201 2.239656 0.382650 -0.368663 -0.352231 246.607186 174.093104 -821.934144
340 176.981715 -28.988510 0.232818 7.646147 2.185631 0.372181 -0.749498 -0.554395 -1244.245146 65.606302 -690.327846
341 170.449837 -4.287093 0.049172 12.201510 2.116222 0.358197 0.311020 -0.567788 -295.845620 49.773883 -22.489409
342 62.352673 47.437929 0.051649 11.132397 2.731148 0.463972 -0.920406 -0.511080 99.179869 189.332520 232.746147
343 156.186594 27.022357 0.125788 34.020204 2.007966 0.335099 0.195365 -0.597255 -627.214815 276.810019 349.658338
344 143.461704 29.039537 0.284266 14.863475 2.276980 0.389682 0.739392 -0.525584 -1221.704677 905.278206 844.230220
345 221.706035 -8.569752 0.210515 9.741700 2.279371 0.390127 0.781664 -0.357157 -950.824182 -847.333124 -191.925198
346 228.633714 -17.946573 0.213241 23.905609 2.058178 0.346016 -0.101924 -0.426603 -820.255375 -931.501471 -402.002830
347 16.309444 -14.946825 0.127718 29.249226 1.709905 0.261967 -0.081393 -0.509411 724.589212 212.014359 -201.542792
348 134.860541 77.238791 0.190288 21.339302 2.388081 0.409695 -0.846062 -0.348166 -181.399004 182.284216 1135.467751
349 225.309570 -66.894177 0.032735 25.979794 2.234490 0.381664 0.341530 -0.503266 -55.275309 -55.875866 -184.215963
350 181.129053 47.228099 0.201746 28.123319 2.458988 0.421796 0.642519 -0.682615 -838.044167 -16.516380 906.072063
351 308.336343 9.053161 0.276587 16.459011 2.045451 0.343283 -0.510690 -0.337105 1036.569699 -1310.814591 266.272390
352 237.129707 -7.051946 0.195395 7.464410 2.747220 0.466271 -0.157398 -0.466499 -643.918573 -996.479079 -146.766520
353 58.656394 26.776751 0.265899 13.925678 1.908182 0.312285 0.677679 -0.363401 755.482397 1240.422586 732.909366
354 25.404749 -1.527808 0.225473 30.617321 2.943707 0.492863 0.754241 -0.422256 1245.650200 591.604734 -36.780131
355 231.270940 48.317943 0.062551 46.135652 1.559837 0.218700 -0.513640 -0.650349 -159.220893 -198.533719 285.817382
356 9.544072 53.264358 0.273662 10.049373 2.432799 0.417385 0.101141 -0.574986 987.591802 166.047216 1341.810239
357 210.879209 -9.007175 0.047940 18.066718 2.449064 0.420132 -0.615014 -0.577322 -248.626211 -148.677211 -45.919469
358 338.482887 -26.509386 0.174171 8.364729 1.940669 0.319883 -0.796242 -0.280461 887.122309 -349.752886 -475.632045
359 207.170704 10.643681 0.068377 10.649174 2.428649 0.416680 0.822241 -0.446781 -365.777381 -187.747678 77.268638
360 139.741173 55.560792 0.033161 8.667897 2.770699 0.469594 0.641015 -0.407052 -87.560134 74.148284 167.324476
361 231.583759 -35.357447 0.143949 23.839802 1.372164 0.156888 0.520070 -0.452916 -446.312439 -562.778366 -509.646701
362 164.971041 14.236988 0.109661 10.108892 2.459989 0.421964 -0.902467 -0.356184 -628.078582 168.633442 165.003780
363 196.422044 15.255299 0.161220 24.365141 1.261583 0.115664 0.687458 -0.504859 -912.800971 -269.033594 259.536525
364 338.927331 27.789598 0.185844 7.176609 1.872625 0.303773 -0.123912 -0.424691 938.625064 -361.670956 530.114431
365 138.996950 -47.465011 0.041810 11.059171 2.910558 0.488564 -0.315210 -0.464211 -130.506600 113.459855 -188.489786
366 346.028603 25.572314 0.063211 20.770466 2.026179 0.339100 0.092953 -0.419989 338.533008 -84.226274 166.935307
367 325.926231 54.891563 0.180833 23.999977 1.789339 0.282984 -0.817294 -0.474643 527.063210 -356.496818 905.088857
368 70.484809 -39.839095 0.122655 30.321702 2.179716 0.371013 0.513293 -0.603143 192.488717 543.113682 -480.751195
369 24.970068 -31.662410 0.226877 10.073053 3.086054 0.510530 0.164870 -0.317337 1071.038843 498.752600 -728.622216
370 36.280080 70.525539 0.206119 27.799053 1.526218 0.208303 -0.626820 -0.571396 338.920307 248.780353 1188.932412
371 6.559857 -39.646276 0.258313 11.854803 1.838367 0.295370 -0.623536 -0.524077 1208.949682 139.021962 -1008.377717
372 33.999466 45.134942 0.216973 24.326312 2.857864 0.481578 -0.631503 -0.608344 776.367117 523.655702 940.883570
373 245.882438 -0.884928 0.146081 10.607098 3.001972 0.500246 -0.885995 -0.527427 -365.154749 -815.642861 -13.803442
374 25.627913 -30.367063 0.211701 8.444620 2.217519 0.378403 0.175597 -0.440576 1007.591123 483.360483 -654.788715
375 114.831227 47.859333 0.104353 8.895004 1.763270 0.276220 0.680696 -0.293340 -179.893560 388.768732 473.413084
376 304.155112 -6.280124 0.112705 9.118311 3.097229 0.511865 -0.965004 -0.498897 384.815036 -567.193474 -75.429640
377 8.377897 1.698192 0.243026 30.636957 2.896668 0.486741 -0.901991 -0.560930 1470.371695 216.546037 44.063399
378 293.208654 -16.351736 0.150533 43.987555 2.530470 0.433503 0.145541 -0.745576 348.265608 -812.225718 -259.290633
379 101.467719 10.713708 0.245563 10.005971 1.933930 0.318321 0.638991 -0.451076 -293.494980 1446.745682 279.299640
380 42.539338 -42.295332 0.252054 18.680326 2.239280 0.382579 -0.346522 -0.641107 840.471725 771.212685 -1037.773412
381 250.825380 -12.582017 0.261542 16.197339 2.194747 0.373972 -0.300771 -0.493534 -512.951165 -1475.098638 -348.575841
382 226.419425 69.855098 0.277492 56.810271 2.391232 0.410244 0.192693 -0.795448 -403.075813 -423.558748 1593.891705
383 315.889925 -28.929504 0.146366 24.672665 2.839292 0.479071 -0.451574 -0.481016 562.738581 -545.523538 -433.182289
384 264.625576 18.268675 0.116094 56.118285 2.610658 0.446084 -0.946783 -0.748559 -63.175130 -671.522340 222.656382
385 289.253135 -20.464067 0.187194 7.745726 1.827941 0.292772 0.470457 -0.527932 353.817891 -1013.000766 -400.416413
386 101.532446 33.157764 0.130217 25.837341 2.809490 0.474995 0.251300 -0.435360 -133.341605 653.500458 435.748070
387 63.878236 -47.582783 0.192290 12.678619 2.384144 0.409009 0.161512 -0.424059 349.388149 712.504762 -868.533172
388 270.221311 69.991537 0.220508 54.710988 2.533718 0.434024 0.483368 -0.740493 1.783018 -461.608704 1267.686296
389 290.460506 -5.302896 0.215869 10.524407 2.845508 0.479913 0.350462 -0.429851 459.702264 -1232.117974 -122.063520
390 356.581851 -31.863613 0.131129 20.847979 1.814259 0.289333 -0.588236 -0.558136 680.167312 -40.625597 -423.521242
391 148.542364 -58.540195 0.075052 7.559853 2.244561 0.383584 -0.295038 -0.384919 -204.427019 125.065221 -391.688399
392 133.926511 -41.336810 0.146243 7.656163 2.046310 0.343468 -0.747780 -0.359862 -466.058629 483.858279 -590.965194
393 279.508666 2.266519 0.068500 20.729990 1.631748 0.240049 -0.740286 -0.680164 69.179836 -413.018642 16.574531
394 122.689274 -19.025786 0.270326 7.530371 2.397575 0.411345 0.352391 -0.460354 -844.453640 1315.913507 -539.165256
395 335.072637 41.129773 0.123387 6.695836 3.263514 0.530903 0.717200 -0.425713 515.642346 -239.652590 496.553024
396 309.028591 -7.945145 0.071704 8.323665 1.522860 0.207249 0.925465 -0.386810 273.601894 -337.525684 -60.639450
397 154.437850 -30.170272 0.036871 8.106518 2.245979 0.383853 0.256694 -0.291468 -175.935897 84.151499 -113.372082
398 270.313584 13.549773 0.204372 25.423210 2.515109 0.431028 -0.631797 -0.617848 6.652985 -1215.571124 292.954258
399 271.635435 24.428315 0.201964 12.246947 2.308123 0.395427 -0.788699 -0.491648 32.108462 -1124.581566 511.011252
400 37.124593 -41.752651 0.121963 48.105217 2.213640 0.377653 0.625702 -0.762043 443.856730 335.985791 -496.904279
401 324.919046 -41.664036 0.049362 42.831568 1.739205 0.269861 0.157513 -0.751390 184.631736 -129.669687 -200.763668
402 181.890854 -67.919580 0.140600 6.674153 2.352006 0.403342 0.236570 -0.434775 -323.187022 -10.669572 -797.128634
403 297.524688 28.216467 0.114029 20.660208 1.956186 0.323453 0.562924 -0.427871 284.094152 -545.166132 329.852710
404 115.217856 19.123719 0.212823 9.289054 1.382923 0.160695 0.406554 -0.525051 -524.155796 1112.987286 426.577760
405 322.388362 -2.908336 0.193560 8.542237 2.736728 0.464772 0.668917 -0.371285 936.909023 -721.820289 -60.086457
406 140.112604 43.498920 0.128440 7.964999 2.642246 0.450888 -0.887572 -0.579928 -437.385787 365.547826 540.915630
407 3.901555 37.686479 0.088831 6.684162 2.279556 0.390161 0.495041 -0.456265 429.101306 29.264889 332.255481
408 325.937512 9.829029 0.296770 25.980106 2.350521 0.403078 0.701706 -0.577800 1482.096649 -1002.040372 309.955912
409 32.863204 47.437722 0.152580 54.356529 2.688619 0.457792 -0.427730 -0.590188 530.376707 342.633108 687.576978
410 114.952910 -36.037709 0.215834 16.954303 2.348627 0.402740 0.280895 -0.504638 -450.480898 968.136021 -776.884392
411 342.022308 -50.910390 0.067949 37.392191 2.620498 0.447590 -0.371676 -0.850566 249.333191 -80.905951 -322.672015
412 342.218573 -27.419426 0.161109 59.311064 2.139898 0.363037 0.915942 -0.994722 833.167786 -267.203024 -453.915886
413 206.437640 -62.353377 0.037435 19.031455 2.783685 0.471415 -0.933153 -0.489333 -95.161637 -47.316592 -202.885043
414 227.461396 3.574082 0.166473 8.822725 2.387206 0.409543 0.159586 -0.354793 -687.266328 -749.005804 63.493365
415 161.440388 60.833995 0.290285 12.478405 2.336512 0.400572 -0.666993 -0.406042 -820.516706 275.490642 1550.844157
416 105.555878 -67.118783 0.133736 21.396531 1.750867 0.272956 0.424440 -0.493717 -85.319109 306.489745 -753.840566
417 118.319236 -49.093586 0.040529 10.738556 2.373674 0.407174 -0.648219 -0.314313 -77.027369 142.940359 -187.406731
418 242.106644 -5.485966 0.038358 26.712198 1.926109 0.316499 -0.529233 -0.604301 -109.288154 -206.467298 -22.436134
419 270.854831 60.198222 0.134756 61.783623 2.003578 0.334128 -0.011258 -0.723886 6.113256 -409.716002 715.432631
420 284.968456 -21.573088 0.073207 9.072025 1.932741 0.318044 0.829670 -0.581242 107.581557 -402.385842 -164.685308
421 284.262531 0.829077 0.036305 11.294196 1.832397 0.293884 -0.576571 -0.525201 54.717453 -215.253145 3.214022
422 32.834197 -66.470447 0.234178 9.099082 3.108800 0.513240 -0.711520 -0.598947 480.606434 310.135854 -1313.622056
423 177.991310 -44.693463 0.153801 54.721722 2.791427 0.472494 0.517954 -0.787897 -668.518705 23.446709 -661.810108
424 20.721154 76.720282 0.108096 8.191897 3.027038 0.503357 0.001239 -0.416065 142.089726 53.751191 643.670471
425 197.830398 68.471850 0.273022 11.374510 1.769733 0.277909 0.823570 -0.423899 -583.527918 -187.691874 1553.877543
426 158.950980 -81.939287 0.061358 12.540894 2.287393 0.391615 -0.706771 -0.437868 -49.126815 18.906257 -371.689476
427 319.573506 64.638535 0.288098 11.277725 1.741488 0.270469 0.291856 -0.527338 574.727140 -489.589570 1592.768080
428 126.329405 16.155183 0.114771 7.897506 1.980613 0.328997 -0.534242 -0.428255 -399.571122 543.365485 195.378248
429 42.144126 47.377954 0.269869 12.028574 1.891641 0.308351 -0.686479 -0.589959 829.002185 750.221467 1214.951630
430 51.477006 -5.193540 0.192795 12.155512 2.754725 0.467338 0.366859 -0.304843 731.646693 919.048628 -106.773964
431 274.143827 1.787463 0.253211 6.739624 2.100399 0.354922 0.187369 -0.430910 111.891255 -1544.397092 48.322699
432 222.558503 -1.278194 0.295684 9.173284 2.686243 0.457442 0.509655 -0.467688 -1332.195127 -1223.236688 -40.354302
433 36.404163 19.495238 0.107869 15.860572 2.500540 0.428660 -0.381075 -0.310060 500.723304 369.221224 220.250284
434 30.278450 -46.112097 0.289507 9.876549 3.180347 0.521571 -0.104057 -0.548299 1060.420124 619.124575 -1276.544836
435 252.348887 -70.060429 0.135160 17.804308 1.667114 0.250126 -0.189057 -0.596091 -85.511062 -268.733007 -777.365784
436 26.194682 -22.590368 0.134088 26.962528 2.762585 0.468450 0.968179 -0.661841 679.647252 334.349560 -315.140989
437 295.869621 24.164733 0.121905 11.823097 2.717468 0.461999 -0.415502 -0.445460 296.911057 -612.290184 305.317324
438 254.247202 -36.604869 0.176180 7.274810 1.869540 0.303024 -0.410366 -0.361398 -234.920292 -832.808837 -642.748605
439 29.285561 20.295676 0.071619 7.266084 2.661745 0.453812 -0.290904 -0.330528 358.450983 201.034547 151.989704
440 30.541577 70.022036 0.179502 19.896729 2.393349 0.410612 0.129188 -0.242026 323.162721 190.673398 1032.145048
441 355.190248 -54.311297 0.176260 13.390649 2.167901 0.368667 -0.495355 -0.675373 626.901696 -52.749859 -875.873418
442 134.737486 20.194264 0.235713 28.407783 1.929317 0.317247 0.830580 -0.502185 -952.669240 961.439221 497.834714
443 133.431173 -6.459424 0.255085 6.700024 1.971248 0.326882 -0.468629 -0.455963 -1066.120698 1126.163058 -175.574406
444 292.607844 47.415867 0.148919 6.817192 3.078816 0.509662 0.791631 -0.459770 237.007119 -569.153391 670.842977
445 341.009488 -40.218211 0.111630 10.823266 2.259164 0.386346 -0.793050 -0.493152 493.129506 -169.706770 -440.997908
446 354.960383 22.659380 0.100020 8.569116 2.571743 0.440049 0.313125 -0.505145 562.527981 -49.606781 235.753474
447 271.216147 42.549785 0.082548 9.760944 1.942532 0.320313 0.813971 -0.254755 7.896761 -371.980716 341.529543
448 135.453451 62.776452 0.045565 11.898955 1.946950 0.321332 -0.662501 -0.355012 -90.887876 89.460532 247.895067
449 30.060258 21.499682 0.122461 51.178253 2.691685 0.458242 0.936654 -0.731517 603.347785 349.189576 274.594332
450 279.772890 -0.323750 0.102967 15.454522 1.719061 0.264452 -0.094233 -0.330807 106.931995 -620.821450 -3.559647
451 201.025530 13.632564 0.290933 10.392108 2.092806 0.353338 0.891430 -0.579194 -1614.669376 -620.639123 419.533421
452 152.719923 47.545191 0.180581 10.347000 2.272502 0.388847 0.353640 -0.560673 -662.825901 341.818127 815.158604
453 326.287579 8.118419 0.123765 18.473784 2.303440 0.394571 -0.396826 -0.706350 623.568287 -416.063693 106.934149
454 40.031094 -69.921957 0.186726 7.153272 2.187254 0.372501 -0.623395 -0.473591 300.302975 252.261958 -1073.000822
455 177.345038 59.530294 0.067583 32.774546 2.417219 0.414729 -0.392530 -0.579639 -209.447500 9.712296 356.384131
456 4.087312 22.275067 0.149892 14.107230 2.536034 0.434395 -0.813965 -0.445518 846.475099 60.487681 347.618633
