void_id,survey,redshift,radius_mpc,aspect_ratio,central_density,ra_deg,dec_deg,x_mpc,y_mpc,z_mpc,comoving_distance,completeness,sphericity,n_tracers
VIDE_0138,VIDE,0.47783919597989954,17.08036573193766,1.7534369632283946,-0.390709135638885,235.14505034643662,8.825105862215068,-1056.8783516116757,-1517.5410104032537,287.1170751251888,1871.4589985328519,0.9,0.8741570002634378,0
VIDE_0139,VIDE,0.43105527638190955,8.421340723354094,1.9828542879652755,-0.26661356892705973,243.7932420445886,11.387353892980663,-740.2457604236448,-1503.9302202157314,337.6036339255728,1709.8965193084262,0.9,0.7970058765718757,3
VIDE_0140,VIDE,0.4162814070351759,26.183295478363867,2.5920884562853233,-0.47546679209089726,231.31364508787834,32.569236283246276,-873.3333517560542,-1090.6304034792267,892.494128982718,1657.9299112300694,0.9,0.8637822199367402,1
VIDE_0141,VIDE,0.41874371859296483,17.25429440046517,2.3280998671838242,-0.3897083855465426,355.9917646902729,26.656362150228887,1485.8397980388909,-104.11465118599625,747.7110892563517,1666.622824464118,0.9,0.8579275560820381,1
VIDE_0142,VIDE,0.19467336683417086,10.528565848840003,2.0273363146194643,-0.283823805383553,138.36911593889542,20.541724653287424,-575.4957760962468,511.504059680634,288.5139049511347,822.2360152198049,0.9,0.7871414097059181,2
VIDE_0143,VIDE,0.4088944723618091,26.900454602245407,2.22600392672007,-0.48109467875289197,209.46626192703985,-25.97764807609946,-1277.15707330681,-721.5882666187221,-714.7506991335202,1631.774610150337,0.9,0.7766274159963538,2
VIDE_0144,VIDE,0.4827638190954774,7.338322468777583,2.027407824104375,-0.2504050162384145,295.8795808189722,-16.6760226488585,789.502841023843,-1627.392701225376,-541.8380682561896,1888.2029107587841,0.9,0.8609828410785106,2
VIDE_0145,VIDE,0.411356783919598,51.1431425442055,2.420682370932596,-0.6236094667257372,219.37918492370093,-2.9310045785592536,-1266.3933023092463,-1039.456930419271,-83.88459352774153,1640.5058157049261,0.9,0.934217062956975,1
VIDE_0146,VIDE,0.20452261306532665,14.449529353158084,2.8666620265674494,-0.34209468704429596,131.7819147585045,23.955971865469607,-524.6590806283187,587.1721460927085,349.8594565910322,861.6495339748302,0.9,0.923391949555574,1
VIDE_0147,VIDE,0.30793969849246233,58.01915155332639,2.7035000204902997,-0.6539098193741902,294.3036560713841,-13.43001742880594,505.4680001272307,-1119.2970884619242,-293.2638598244642,1262.6668455578872,0.9,0.7168261271565621,2
VIDE_0148,VIDE,0.5,17.124957745931585,2.1606704595460497,-0.39228298625303254,72.6239874454051,-15.951875405504245,558.8968890035723,1786.0622110196946,-534.9334182920144,1946.4166347871185,0.9,0.8941270652392119,2
VIDE_0149,VIDE,0.33010050251256284,44.81229360078903,2.294175327232158,-0.5949645401631967,181.80872988647226,-4.697324214788058,-1340.3790063576894,-42.32753712887115,-110.19109514273518,1345.5666384585263,0.9,0.7367786068856608,0
VIDE_0150,VIDE,0.19467336683417086,33.873291275796035,2.6010411150026496,-0.5289773536052871,120.15185456010732,57.31988181547386,-223.00070488126343,383.89521815882745,692.0745709978003,822.2360152198049,0.9,0.8236348461074013,2
VIDE_0151,VIDE,0.14542713567839197,42.24776976553356,2.45509540529262,-0.5823138852511365,291.11454654521214,27.885930908339013,198.04100540019328,-512.8475495592722,290.9085753870791,621.9812281271916,0.9,0.8614299162222512,1
VIDE_0152,VIDE,0.3177889447236181,27.87660004355432,2.4219656459804795,-0.48647692304482393,162.19490321522548,14.954754905290685,-1195.481887145567,383.9445538512272,335.380801632111,1299.6425066257805,0.9,0.8925806689843944,4
VIDE_0153,VIDE,0.36949748743718597,11.10776328676563,2.5220519924474063,-0.3062800821701093,234.18470400884132,-29.750594338101205,-757.1533586807193,-1049.2285099616213,-739.5391514752787,1490.3287661595186,0.9,0.758677911967548,0
VIDE_0154,VIDE,0.49507537688442216,25.412320481114637,2.7380001383862256,-0.4713581153863831,27.138399542335545,11.894578842542714,1680.5091076196295,861.3816498266101,397.7636229960099,1929.8458765480336,0.9,0.8053211738048612,2
VIDE_0155,VIDE,0.33748743718592966,16.940725721976857,2.235056429721812,-0.38174336911003315,35.5293623143862,-21.292295330235106,1041.0727627903038,743.3952436927915,-498.5588080911217,1372.9639000695324,0.9,0.7334743047541392,0
VIDE_0156,VIDE,0.4039698492462312,19.71551335473228,2.169520835737817,-0.4155554338901391,150.17845938642023,3.2424255531363713,-1398.2673529517735,801.4935192850285,91.30462007097982,1614.2738260384965,0.9,0.7720832021100973,5
VIDE_0157,VIDE,0.18236180904522614,41.79836569753487,2.1344141507336998,-0.579542868928859,166.92438152189055,47.899050247141446,-504.596825217133,117.19702893624887,573.2939401625197,772.670072823945,0.9,0.9430185732593697,1
VIDE_0158,VIDE,0.48522613065326636,24.58823237350573,2.244416603746602,-0.46417847271432205,55.67126244791968,-29.63522850082095,929.6385569263223,1361.331944258161,-937.8022807913235,1896.5562545938803,0.9,0.8926182750030727,0
VIDE_0159,VIDE,0.4212060301507538,17.076897490599126,2.4625978439129894,-0.38782193851466235,34.902902044116075,41.92047868998178,1022.3220585812013,713.2587295885204,1119.2674948457409,1675.302997017016,0.9,0.9115986751514504,1
VIDE_0160,VIDE,0.23407035175879398,11.88468039800827,2.2996152258218965,-0.3080522412374912,8.981006000268685,-26.655473330531148,863.8845189338605,136.53231281811804,-439.03024319025025,978.6138609956137,0.9,0.7016126446120405,2
VIDE_0161,VIDE,0.21929648241206032,16.465922663955048,2.074616028847734,-0.36892548639063444,161.45689256912328,7.824079298865058,-864.4664181017415,289.96980968008324,125.2918820715531,920.3709764353669,0.9,0.7362615100769057,0
VIDE_0163,VIDE,0.21190954773869347,9.05507124628938,2.464359736414252,-0.2605852435628224,41.98187897936198,-8.244831537416601,655.5364914394768,589.8724013611578,-127.7824333269706,891.0700824084039,0.9,0.8062871341008866,2
VIDE_0164,VIDE,0.2857788944723618,8.047904880261688,2.613903807307277,-0.24871097599812897,45.94809942174285,30.773164080830654,704.1676380835615,727.8663208753278,603.0712261461746,1178.7011272558527,0.9,0.7404218084399943,2
VIDE_0165,VIDE,0.06663316582914573,7.9586018947158275,2.124255325941495,-0.22726281034385815,199.89323792959127,-26.050711240543023,-245.49394441400455,-88.8347987073468,-127.61977181644245,290.5954307345558,0.9,0.7040916892896484,2
VIDE_0166,VIDE,0.32763819095477387,22.55719464571336,2.7154518031588313,-0.4403619079565353,325.66006431523965,15.829073866741858,1061.6349554387784,-725.2830832920899,364.5299814611089,1336.4080353332263,0.9,0.7534579533430965,0
VIDE_0167,VIDE,0.29316582914572864,28.73829880710567,2.3029984941234063,-0.4926873253949339,167.42674478069574,44.271494907995404,-843.4002477440395,188.10897783104576,842.4236421982155,1206.8084182544696,0.9,0.949555964845031,3
VIDE_0169,VIDE,0.5,17.625794182750624,2.6123722027667426,-0.3978141312776171,33.75255643253778,39.55611800555609,1247.740583278194,833.7941331315749,1239.5436646492,1946.4166347871185,0.9,0.742399712256341,0
VIDE_0170,VIDE,0.411356783919598,30.84776928931729,2.3889521738976107,-0.5110838827654632,226.22898290847212,40.03593495975086,-868.8999582998551,-906.9984642351759,1055.2847860664094,1640.5058157049261,0.9,0.9096889833716284,3
VIDE_0171,VIDE,0.4655276381909548,13.80519101066144,2.2800948410799147,-0.35042668750283473,302.24412779086225,3.94419200282303,973.7142168931483,-1543.5941623623823,125.83359943197486,1829.38142797096,0.9,0.7694831794349959,3
VIDE_0172,VIDE,0.24145728643216083,8.675864725368776,2.6719137911359994,-0.25640763723370025,315.78486410412035,55.19030383705983,412.2365465878231,-401.09446504477023,827.2564213998927,1007.555917544809,0.9,0.8574453309638242,3
VIDE_0173,VIDE,0.1798994974874372,12.204077912901147,2.525679716259175,-0.30854581611720916,328.69162299149144,27.11369593834906,580.0382959818094,-352.7849779105635,347.61415022306863,762.7170267406805,0.9,0.8011370212807694,1
VIDE_0174,VIDE,0.33748743718592966,18.495382985659717,2.490555424535243,-0.3993493033474189,152.5648245454624,3.043915008261301,-1216.831122860103,631.6934142636175,72.90623916466677,1372.9639000695324,0.9,0.7914219523053385,2
VIDE_0175,VIDE,0.45814070351758795,7.540379737413214,1.8235967336309489,-0.2524727569566129,293.45853421836176,43.233984539681614,523.2097498098335,-1205.6854767187945,1235.6925027610828,1803.9849978441184,0.9,0.8105870093178699,1
VIDE_0176,VIDE,0.4088944723618091,6.940874125353479,2.078503902236508,-0.23727887586872534,64.66157078617375,17.160636841676506,667.251794370806,1409.1351094568874,481.4578533331338,1631.774610150337,0.9,0.8985956727466589,1
VIDE_0177,VIDE,0.35226130653266335,8.787639200518925,2.4169975605175735,-0.26722571853075694,83.66976475895166,-1.038977774906364,157.35818189559265,1418.46941709365,-25.882560980782383,1427.4056857118123,0.9,0.9073004888900578,1
VIDE_0178,VIDE,0.24391959798994978,16.452483141512687,2.348535544388747,-0.37033783859983627,66.91332967601588,56.03916994957498,222.81272846484882,522.7140733896188,843.6663657911542,1017.17670601168,0.9,0.8802686583786812,1
VIDE_0179,VIDE,0.3916582914572865,15.97129117971893,2.620177087949256,-0.3733037897048342,305.1681027263428,-4.831495928830083,901.241939574361,-1279.103079797549,-132.25926540086215,1570.2974990999978,0.9,0.7536410470610629,3
VIDE_0180,VIDE,0.2020603015075377,27.447893415715544,1.5561257229994285,-0.47953052764919557,214.77524219094335,37.74220096075281,-553.2864904123244,-384.1896701161032,521.4048487229807,851.8160948048245,0.9,0.9089325586689033,2
VIDE_0181,VIDE,0.46798994974874375,23.22462488195285,2.4245057483672787,-0.4517512324117605,256.7953972669178,-2.978088899592411,-419.2449963434649,-1786.8144986758332,-95.48230065248211,1837.821887282631,0.9,0.7565845091941509,0
VIDE_0182,VIDE,0.3177889447236181,55.9357440492311,1.8384218501824239,-0.6454779277987083,231.29963383783056,-26.966685355079484,-724.2448709547597,-903.9935316725727,-589.3519378252814,1299.6425066257805,0.9,0.7730847534133058,0
VIDE_0183,VIDE,0.42366834170854273,19.01335769368304,1.9185987822643353,-0.4091440942604528,79.43076272965114,-13.046218115253321,300.90716099282923,1612.6714426624617,-380.1343760377327,1683.9704407623626,0.9,0.911173476219052,2
VIDE_0184,VIDE,0.3448743718592965,102.5013988165467,2.7156946255968624,-0.7673051555010033,151.18998368288698,-12.510876349844779,-1197.7913455588143,658.7640714634134,-303.3276637007011,1400.2435077202726,0.9,0.7901995542185613,1
VIDE_0185,VIDE,0.47045226130653267,22.702328730857058,2.5620203004907016,-0.44713124243193225,233.83647377798798,-11.422605262922776,-1067.8782414034945,-1461.021163247025,-365.63885045681184,1846.24986036075,0.9,0.8143214948733578,3
VIDE_0186,VIDE,0.35718592964824125,12.953693929029432,2.4110149978434148,-0.3322582398750328,344.2958496077505,10.350551646579312,1368.8492693079284,-384.8731701167921,259.7040824875836,1445.4486810749513,0.9,0.7733057405543515,3
VIDE_0187,VIDE,0.3916582914572865,19.008243308873606,2.012274543272497,-0.4075836174685716,194.03266640678174,30.246242064964065,-1316.0485410041024,-328.92483855632133,790.9860453771473,1570.2974990999978,0.9,0.9469247378395955,5
VIDE_0188,VIDE,0.3867336683417086,23.71095877038507,2.525261603006365,-0.4532792455955882,155.12779479179898,28.449254769148546,-1238.5044098011035,574.1645037821592,739.6360394865026,1552.6169912143407,0.9,0.82997322505638,2
VIDE_0189,VIDE,0.46798994974874375,36.87348647286222,2.45692346120979,-0.5510291666554741,169.14497439459325,17.199144371552897,-1724.2256592226186,330.6301163848433,543.4325087743308,1837.821887282631,0.9,0.8028055117455398,2
VIDE_0190,VIDE,0.2685427135678392,23.753689494244497,2.5659070324513564,-0.4492110601907495,354.8096022583823,49.02042576845653,726.6758493491618,-66.00989182286183,839.9913900575189,1112.6547673094985,0.9,0.75569962298248,1
VIDE_0191,VIDE,0.31286432160804023,21.56697519818755,2.1952912481249545,-0.4301397078099178,171.84887347330172,-0.30615469898521397,-1268.2197776658713,181.64913792396467,-6.845839452425258,1281.180970546004,0.9,0.8575678685595964,3
VIDE_0192,VIDE,0.2857788944723618,13.328790341702646,2.1184525720464804,-0.332612844538362,95.70847348935155,26.85280775568414,-104.59956353566282,1046.3866140457792,532.4193203182771,1178.7011272558527,0.9,0.7953656974326317,1
VIDE_0193,VIDE,0.14788944723618092,24.777426696061326,2.819274915132917,-0.45376804175701485,257.06764996108234,-28.99323030516358,-123.73943232603244,-538.8764095886602,-306.3924926910982,632.1199186080114,0.9,0.7135863227088273,1
VIDE_0194,VIDE,0.4384422110552764,25.032858142550374,2.3896559458064703,-0.46652305597528243,342.06379782027875,51.69795034544288,1023.5203620199118,-331.30239044170503,1362.1045132332451,1735.7084750476201,0.9,0.8975289527549448,0
VIDE_0195,VIDE,0.19467336683417086,19.8470214395508,2.171967763133142,-0.4064323443633788,170.8681066428209,21.55221519317007,-755.0551787124001,121.37136354355563,302.0475689948637,822.2360152198049,0.9,0.8921324025166815,2
VIDE_0196,VIDE,0.3596482412060302,31.883972974865205,2.545108362786448,-0.5175436373910148,245.54205470495913,52.39964216859559,-367.41974683384575,-807.7997784932909,1152.340659181846,1454.4506685690333,0.9,0.9096816574969021,0
VIDE_0198,VIDE,0.46798994974874375,25.68499343635532,3.032359051891027,-0.47283830275809124,274.9022463590921,53.09551828517661,94.30755030606969,-1099.5434314482034,1469.5916499795003,1837.821887282631,0.9,0.8100985726051887,1
VIDE_0199,VIDE,0.36949748743718597,14.539302020222939,2.6267351192154713,-0.35421555410353706,269.2596481802939,14.649270460918729,-18.630860739519015,-1441.7608618056322,376.90627433904416,1490.3287661595186,0.9,0.8020320251208861,0
VIDE_0201,VIDE,0.31532663316582915,8.00610155944473,2.249079830815768,-0.25032576052636923,247.11884680410745,46.77541197398206,-343.62270823371136,-814.2159465113127,940.2952932521413,1290.4183087973115,0.9,0.8111950782030314,1
VIDE_0202,VIDE,0.13311557788944725,20.46763845931245,2.446102668015389,-0.40966715596026865,125.16813213432238,25.419142833893474,-297.09126090832916,421.65140776518234,245.13267391986702,571.0894455350798,0.9,0.9131961896580153,0
VIDE_0203,VIDE,0.45814070351758795,24.76426775408015,2.1651747370029786,-0.46484737886069777,92.83422930476264,30.13724494305727,-77.14299485112745,1558.2233535718042,905.7321961680962,1803.9849978441184,0.9,0.8618085402971396,1
VIDE_0204,VIDE,0.3990452261306533,20.759438011217114,2.018618885388917,-0.42589626645711387,194.95453393792812,56.765371830966686,-845.4741688421946,-225.82519300186894,1335.551169635634,1596.7218025344432,0.9,0.8084690934881168,0
VIDE_0205,VIDE,0.4015075376884422,49.696025065000605,1.9218779625086353,-0.6174211445155051,42.96588255737424,28.468167491960386,1032.7836463597546,961.9372060694599,765.2963917898279,1605.5042248139364,0.9,0.8022410874180255,0
VIDE_0206,VIDE,0.3177889447236181,13.940695884730891,2.3729474278924627,-0.3430930413315344,304.0346184032612,35.105110249497045,595.086217809786,-881.1027788938948,747.39610075705,1299.6425066257805,0.9,0.7034840171115154,3
VIDE_0207,VIDE,0.3547236180904523,21.574777995770308,2.2855815755617996,-0.43203121331414135,222.96953710253905,-2.8585758245535438,-1049.7539401888093,-977.868430085424,-71.63618998679254,1436.4336898080212,0.9,0.7313529448396328,1
VIDE_0208,VIDE,0.33256281407035176,12.501595228294274,1.7131267048034253,-0.32423891616016787,261.52281016188743,11.121036845826765,-195.9556918773478,-1314.7504376104414,261.2999227670567,1354.7121450751254,0.9,0.8271467291528352,2
VIDE_0209,VIDE,0.33748743718592966,38.214947457018866,2.8625747894205427,-0.5584538930858611,25.809544124282368,35.31987134064839,1008.502872570624,487.7366056009201,793.7662316247988,1372.9639000695324,0.9,0.9271701260170127,3
VIDE_0210,VIDE,0.31040201005025125,11.867347893191148,1.9931426339842917,-0.3134769843837251,260.7766281772267,16.282318797511735,-195.69306233613193,-1205.1304553015204,356.61179146743115,1271.9304850326348,0.9,0.9394120030846755,4
VIDE_0211,VIDE,0.48522613065326636,23.692225579671977,2.701846092931271,-0.4564573621260383,250.838784106192,55.34239210944749,-353.99863555544107,-1018.7655357953332,1560.0408250875043,1896.5562545938803,0.9,0.7475420158727135,1
VIDE_0212,VIDE,0.367035175879397,18.2485715796221,3.2328797712353436,-0.3981550034358217,245.664270520719,44.609208409533935,-434.5877097676679,-960.9069546679226,1040.3240851469695,1481.378700787603,0.9,0.7524089739699455,1
VIDE_0213,VIDE,0.4212060301507538,17.54779985280011,2.1038749932861105,-0.3931320577915367,258.5328788770075,14.930892824125266,-321.8145876354585,-1586.428484825718,431.64819648967904,1675.302997017016,0.9,0.7334350428166524,2
VIDE_0214,VIDE,0.29809045226130654,28.0995388901176,2.045586794018786,-0.4877331132829452,313.6625645859113,55.82579046055926,475.2546850220812,-497.9766110566358,1013.8811699535672,1225.480619014966,0.9,0.8608554871055402,0
VIDE_0215,VIDE,0.48030150753768847,3.483413578226825,1.800568173480125,-0.16242199205074856,359.7664210708681,12.582489359128544,1834.674591921552,-7.479498563668279,409.5130763963968,1879.8371633949887,0.9,0.9479345065781102,4
VIDE_0216,VIDE,0.37442211055276386,41.7821659364145,2.0564287804541483,-0.5787713535382091,99.7590385722356,40.79658957908089,-193.53248563161915,1125.229156452719,985.4144858486185,1508.1900365823758,0.9,0.8805285188821789,0
VIDE_0217,VIDE,0.45321608040201006,33.862731881062714,2.4685183925805974,-0.5322082940287346,185.13992565286964,33.31151112520285,-1487.3783245074542,-133.7897556137088,981.3990873749192,1786.9913675287023,0.9,0.8970374695813169,0
VIDE_0218,VIDE,0.44582914572864324,18.203215630887506,2.3634274147997223,-0.40153924549095293,151.52659313729828,-16.127300171691935,-1487.412099619661,806.7052181795024,-489.2701715777073,1761.4066435461987,0.9,0.768054065751893,3
VIDE_0221,VIDE,0.48030150753768847,59.54051632622188,2.086982044507657,-0.6549499979550881,206.0949658743287,-22.728399530817,-1557.1225408071905,-762.6568223379959,-726.3000241858645,1879.8371633949887,0.9,0.783270217174121,3
VIDE_0223,VIDE,0.21683417085427137,52.5742927170587,2.2721673827936684,-0.6337440532033497,138.11343474815308,-24.832365028897055,-615.2448248457915,551.7672616837051,-382.4272126369382,910.6173062987112,0.9,0.7753396442179316,1
VIDE_0224,VIDE,0.4039698492462312,6.425023819273514,2.1612855458892435,-0.22650606906330426,308.5763110607353,50.069160949064,646.0928559397781,-810.0332010441181,1237.8571081279,1614.2738260384965,0.9,0.7206801829465472,1
VIDE_0225,VIDE,0.45075376884422114,14.313049181456863,2.1164238520801217,-0.3561292560002991,223.06922712419376,31.73620049241631,-1104.9663442868004,-1032.8966207734766,935.4944140906538,1778.4757097038514,0.9,0.8562528522998918,2
VIDE_0226,VIDE,0.3916582914572865,35.908449661830275,2.64299794763017,-0.5446452211384385,137.17569210997885,-16.21410145043913,-1105.9116932279176,1024.9573097096716,-438.4701537552818,1570.2974990999978,0.9,0.824565455445003,0
VIDE_0227,VIDE,0.36949748743718597,13.08571809901594,2.5244112790740174,-0.3348895185165431,108.1842092018308,17.549164378144745,-443.44548378511024,1350.0009490559214,449.36997196213923,1490.3287661595186,0.9,0.8199268806114492,3
VIDE_0228,VIDE,0.3990452261306533,60.43109904356061,2.288160276736331,-0.6602710015640167,244.07269714030326,-9.763209576730965,-688.0242117097401,-1415.2132397539863,-270.76684585646314,1596.7218025344432,0.9,0.7775505613093823,3
VIDE_0229,VIDE,0.41381909547738693,18.342172477561267,1.9676258264124113,-0.4015059569295946,194.86016536738467,53.480107620569555,-948.6311975852029,-251.70515044750562,1325.3995549547067,1649.2242455372382,0.9,0.7918367428483537,4
VIDE_0230,VIDE,0.24391959798994978,21.59324905829394,2.0319994590499477,-0.42723762661650083,214.32186475609276,38.89586915614987,-653.8160832262448,-446.3687944931456,638.6923201904027,1017.17670601168,0.9,0.7503241940397889,1
VIDE_0231,VIDE,0.3990452261306533,17.25709854363559,1.7185737854606882,-0.38872173277858924,341.19390517472146,54.316011773599925,881.6682629117611,-300.24901950649536,1296.9318082105888,1596.7218025344432,0.9,0.7706377067983554,0
VIDE_0232,VIDE,0.32517587939698495,27.47451760943814,2.1637870499982776,-0.48343432860787494,97.39770384529011,45.757576732428205,-119.22883825199614,918.2993357139362,950.8244236623774,1327.2363280427753,0.9,0.8708859854811677,2
VIDE_0233,VIDE,0.45321608040201006,11.960985078073968,2.480483882684908,-0.32446099135580325,218.67350111916977,20.371662718834564,-1307.8790110271443,-1046.8159121811327,622.0667859170301,1786.9913675287023,0.9,0.9391315025075625,1
VIDE_0235,VIDE,0.3621105527638191,14.02736672653787,1.5297481519024996,-0.3470948358372801,72.47798913235833,-28.614929554543682,386.7851527307688,1225.084540713989,-700.8714265023049,1463.4396614677169,0.9,0.9270302895089685,1
VIDE_0236,VIDE,0.4926130653266332,28.893646299447663,2.1546404943579067,-0.49845797447786083,43.93661124299932,41.76814213206566,1032.0408888524241,994.4260824164794,1279.9734567635073,1921.5420057007889,0.9,0.842845647561044,1
VIDE_0237,VIDE,0.278391959798995,15.247269449560315,2.068673395583744,-0.357540971238066,46.6604300502953,59.887845136126586,396.13521828345904,419.7872497199977,995.2125879427256,1150.4749199315997,0.9,0.7891385206516071,0
VIDE_0238,VIDE,0.4088944723618091,47.87884322768322,2.8538865569277654,-0.6090496494157711,10.840854542913823,-29.233385538186347,1398.5353314296176,267.81853214105405,-796.9068571145215,1631.774610150337,0.9,0.7999256561850469,3
VIDE_0239,VIDE,0.2734673366834171,78.23244634084828,2.382292376345571,-0.7195157795419859,49.52295244164752,3.9228676339539135,732.8439669826262,858.7463990046507,77.41609600427054,1131.5913174228715,0.9,0.7453572493771049,2
VIDE_0240,VIDE,0.4088944723618091,82.59307217035492,1.8132738406857536,-0.7241157744131033,195.8994123985034,17.233905048958604,-1498.890871256382,-426.95367710614505,483.4512302198744,1631.774610150337,0.9,0.8885044331202914,1
VIDE_0241,VIDE,0.32025125628140705,57.57889904007104,2.2215525410158623,-0.6518741833734094,143.13249345549337,-19.360593147011855,-987.9021704434607,740.8622115404515,-433.9010895224492,1308.8535710094839,0.9,0.797684912223521,1
VIDE_0242,VIDE,0.47783919597989954,31.63265891186777,2.459614894766197,-0.517677404803026,308.20262343077417,37.92152425589586,913.0134749664563,-1160.1238629001027,1150.1642493352867,1871.4589985328519,0.9,0.8467399781044783,0
VIDE_0243,VIDE,0.5,40.46509334945785,2.3676721991486223,-0.5714251011940419,102.74447241994277,37.169687176903,-342.1561004508272,1512.7903820166885,1175.9813685505803,1946.4166347871185,0.9,0.9214171100810208,2
VIDE_0244,VIDE,0.22914572864321608,31.499516517784016,2.3353479062620557,-0.5123745700469826,244.2933783779541,-14.869780920131614,-402.1543949667154,-835.3680339012183,-246.16637890841957,959.2527276791635,0.9,0.7025406038979561,3
VIDE_0246,VIDE,0.45814070351758795,24.24214558581825,2.3377771377349266,-0.4603695882915273,1.0603418635182038,42.54502340919488,1328.8515477861931,24.59514156870097,1219.7993750630055,1803.9849978441184,0.9,0.7539591455414014,1
VIDE_0247,VIDE,0.44090452261306534,16.829009250725097,2.792888985326268,-0.38600506004833973,171.41646087215125,-25.960847712397808,-1550.7112569843403,234.06734404850403,-763.5736792186212,1744.2871574609885,0.9,0.7351161040888788,0
VIDE_0248,VIDE,0.3990452261306533,30.2590506119064,2.1938252205118394,-0.506602341256962,273.9605575896979,48.92071349263588,72.46867855401386,-1046.7046401617067,1203.6104858223148,1596.7218025344432,0.9,0.7341797192331977,3
VIDE_0249,VIDE,0.33502512562814074,8.764382487283308,1.7444274331469474,-0.26549779347760266,52.90632258893232,-4.862730472894256,819.6012022757399,1083.9556484666227,-115.61147578730126,1363.8445629719877,0.9,0.869321892367613,2
VIDE_0250,VIDE,0.32025125628140705,12.20011398265795,1.6242612348622771,-0.31904780868016897,338.4744117011764,27.419021295280764,1080.7877512567393,-426.2912904057932,602.7198709200172,1308.8535710094839,0.9,0.884817925298513,1
VIDE_0251,VIDE,0.33502512562814074,12.516590621510005,2.304929873246939,-0.3246216552766942,275.17185920857287,11.725724537617303,120.3760547796789,-1329.9467749157582,277.16993573456887,1363.8445629719877,0.9,0.8612829963865902,1
VIDE_0252,VIDE,0.32517587939698495,10.090624452901146,1.6348795577373731,-0.2870867909493512,63.328644224171896,19.34061426531448,562.1387973713399,1119.0820042425169,439.55854075074535,1327.2363280427753,0.9,0.895392175206626,3
VIDE_0253,VIDE,0.3621105527638191,23.625143196066176,2.005175566132235,-0.4516151706893978,174.22871889139552,0.7403025170103881,-1455.9002969654357,147.14771298323765,18.90816269508082,1463.4396614677169,0.9,0.9251232916088148,1
VIDE_0254,VIDE,0.44090452261306534,36.25840977910689,2.3832515574208797,-0.547159866007672,234.83421660950438,10.04543111051563,-989.2111565799763,-1404.0756100462336,304.2542631654292,1744.2871574609885,0.9,0.924857699040841,1
VIDE_0255,VIDE,0.2710050251256282,42.31591086486646,2.4392340182922823,-0.5820899894959947,347.0886931929484,-11.646560048506714,1071.24016238378,-245.56924813757155,-226.52867244008746,1122.129662994588,0.9,0.7592677451820617,2
VIDE_0256,VIDE,0.47537688442211057,9.149121176051246,2.5578203305148364,-0.2823005313242356,257.122375171676,39.92865245655038,-318.409850227154,-1392.7495376354193,1195.7791452659792,1863.0684022757696,0.9,0.8460750771211695,2
VIDE_0257,VIDE,0.44090452261306534,31.158329596368247,2.3428193438020464,-0.513796938093487,227.6808392493892,-3.2911078135625615,-1172.4216367756487,-1287.6092528803892,-100.13793087761553,1744.2871574609885,0.9,0.8064084973675785,2
VIDE_0258,VIDE,0.48522613065326636,25.811843758711348,2.502729272905508,-0.4743583410364378,63.67485917136029,55.56080414892162,475.6431803837297,961.3286443136769,1564.1407959054218,1896.5562545938803,0.9,0.8974043068648808,3
VIDE_0259,VIDE,0.3891959798994975,13.171737120080236,2.323625092471937,-0.3373353653140426,244.0546012798391,14.737465083275865,-660.687926519569,-1357.8937767073887,397.22133353198416,1561.463682857309,0.9,0.7202932889391891,1
VIDE_0260,VIDE,0.4162814070351759,38.54811741573023,2.205061712161379,-0.5606530698890645,190.83901274463346,-10.497176962447895,-1601.0992273061554,-306.55602055123927,-302.05340775228007,1657.9299112300694,0.9,0.7536944067554201,1
VIDE_0261,VIDE,0.2710050251256282,37.6083239143466,2.5705199327198467,-0.5544699721296413,135.7480881471467,57.67150518337009,-429.82754924621,418.74741466557407,948.1950544019106,1122.129662994588,0.9,0.7986485368584354,2
VIDE_0262,VIDE,0.48030150753768847,29.652142879163364,2.4048813712997696,-0.5037645220517301,326.5974515842527,29.5529041735858,1365.162927996812,-900.246219727162,927.1864347427887,1879.8371633949887,0.9,0.93034556720501,2
VIDE_0263,VIDE,0.22175879396984927,14.370694488197755,2.819555336908371,-0.3422738235772726,341.0742685536959,-10.501856204204142,865.0913216739469,-296.621081047551,-169.52895917611727,930.1113527727375,0.9,0.947423443364861,4
VIDE_0264,VIDE,0.3793467336683417,35.847908052029794,2.634709161058627,-0.5441695194544964,205.93237182268217,-0.6414544584226718,-1372.2619487247414,-667.2929913243028,-17.083959427033932,1525.9995589311504,0.9,0.7152936885110719,0
VIDE_0265,VIDE,0.49507537688442216,28.071717611081368,2.683602707728868,-0.4923617217682437,275.61128557782865,24.117803523994297,172.2262718989219,-1752.9440555556678,788.5622084460397,1929.8458765480336,0.9,0.9488960250024464,4
VIDE_0266,VIDE,0.43597989949748744,35.01161088218468,2.5977223956376934,-0.5393834668576871,139.24215793946024,-21.492496645631768,-1217.280780844132,1049.1665671540918,-632.7801065287161,1727.117149548604,0.9,0.880555492762308,5
VIDE_0267,VIDE,0.21929648241206032,18.500098549805504,2.1570797663852175,-0.39289781397305396,53.72458771194267,54.47984726967009,316.3796729465415,431.0863436876483,749.1002610444378,920.3709764353669,0.9,0.7826719891470495,3
